"","sex","age","education_level","institution_type","it_student","location","load_shedding","financial_condition","internet_type","network_type","class_duration","self_lms","device","adaptivity_level","outcome","sex_indicator","financial"
"1113","Boy","11-15","School","Non Government","No","No","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Low","1",1,"2"
"1114","Boy","11-15","School","Non Government","No","Yes","Low","Poor","Mobile Data","3G","1-3","No","Mobile","Low","1",1,"1"
"1115","Girl","11-15","School","Non Government","No","Yes","Low","Rich","Wifi","3G","1-3","No","Mobile","High","3",0,"3"
"1116","Girl","11-15","School","Non Government","No","Yes","Low","Poor","Mobile Data","3G","1-3","No","Mobile","Low","1",0,"1"
"1117","Boy","16-20","College","Government","No","Yes","High","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",1,"2"
"1118","Girl","21-25","University","Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","Yes","Mobile","Moderate","2",0,"2"
"1119","Girl","16-20","College","Non Government","No","No","High","Mid","Wifi","4G","3-6","No","Mobile","Moderate","2",0,"2"
"1120","Girl","11-15","School","Non Government","Yes","Yes","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Moderate","2",0,"2"
"1121","Girl","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",0,"2"
"1122","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",1,"2"
"1123","Boy","16-20","School","Government","No","Yes","Low","Mid","Wifi","4G","1-3","No","Mobile","Moderate","2",1,"2"
"1124","Boy","16-20","College","Government","Yes","Yes","Low","Mid","Wifi","4G","1-3","Yes","Tab","Moderate","2",1,"2"
"1125","Boy","21-25","University","Non Government","Yes","No","High","Mid","Mobile Data","3G","3-6","No","Computer","Low","1",1,"2"
"1126","Girl","11-15","School","Government","No","Yes","Low","Rich","Wifi","4G","1-3","No","Mobile","Moderate","2",0,"3"
"1127","Boy","21-25","University","Non Government","Yes","No","High","Mid","Mobile Data","3G","3-6","No","Computer","Low","1",1,"2"
"1128","Boy","6-10","School","Government","No","Yes","Low","Mid","Mobile Data","4G","0","No","Mobile","Low","1",1,"2"
"1129","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Wifi","4G","1-3","No","Mobile","Moderate","2",1,"2"
"1130","Boy","11-15","School","Non Government","No","Yes","Low","Poor","Mobile Data","3G","1-3","No","Mobile","Moderate","2",1,"1"
"1131","Boy","11-15","School","Non Government","No","Yes","High","Poor","Wifi","4G","1-3","No","Mobile","Low","1",1,"1"
"1132","Girl","16-20","College","Non Government","No","Yes","Low","Mid","Wifi","4G","1-3","No","Mobile","Low","1",0,"2"
"1133","Boy","16-20","College","Government","No","Yes","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Moderate","2",1,"2"
"1134","Girl","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",0,"2"
"1135","Girl","16-20","College","Non Government","No","Yes","High","Mid","Wifi","4G","1-3","No","Mobile","Low","1",0,"2"
"1136","Girl","16-20","University","Non Government","Yes","Yes","Low","Mid","Wifi","4G","1-3","No","Computer","Moderate","2",0,"2"
"1137","Girl","21-25","University","Non Government","No","Yes","Low","Mid","Wifi","4G","3-6","No","Computer","Moderate","2",0,"2"
"1138","Girl","21-25","University","Non Government","No","No","Low","Mid","Wifi","4G","1-3","No","Mobile","Moderate","2",0,"2"
"1139","Girl","21-25","University","Non Government","Yes","No","Low","Mid","Mobile Data","3G","1-3","Yes","Mobile","Moderate","2",0,"2"
"1140","Boy","21-25","University","Government","No","Yes","Low","Mid","Wifi","4G","0","No","Mobile","Low","1",1,"2"
"1141","Girl","21-25","University","Non Government","Yes","No","Low","Mid","Mobile Data","3G","1-3","Yes","Mobile","Moderate","2",0,"2"
"1142","Boy","11-15","School","Non Government","No","Yes","Low","Rich","Mobile Data","3G","1-3","No","Mobile","High","3",1,"3"
"1143","Girl","16-20","School","Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Low","1",0,"2"
"1144","Girl","16-20","College","Non Government","No","No","Low","Mid","Mobile Data","3G","3-6","Yes","Mobile","Low","1",0,"2"
"1145","Boy","16-20","College","Government","No","No","Low","Mid","Wifi","4G","1-3","No","Mobile","Low","1",1,"2"
"1146","Boy","16-20","College","Government","Yes","Yes","Low","Mid","Wifi","4G","1-3","Yes","Tab","Moderate","2",1,"2"
"1147","Boy","21-25","University","Non Government","No","Yes","Low","Mid","Wifi","4G","3-6","No","Computer","Moderate","2",1,"2"
"1148","Girl","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",0,"2"
"1149","Boy","16-20","College","Government","No","Yes","High","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",1,"2"
"1150","Girl","16-20","College","Non Government","No","No","Low","Mid","Mobile Data","3G","1-3","Yes","Mobile","Low","1",0,"2"
"1151","Girl","16-20","College","Government","No","No","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Low","1",0,"2"
"1152","Girl","11-15","School","Government","No","Yes","Low","Mid","Wifi","4G","1-3","No","Mobile","Low","1",0,"2"
"1153","Girl","1-5","School","Non Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",0,"2"
"1154","Girl","11-15","School","Non Government","Yes","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",0,"2"
"1155","Boy","21-25","University","Non Government","Yes","No","High","Mid","Mobile Data","3G","3-6","No","Computer","Low","1",1,"2"
"1156","Girl","1-5","School","Non Government","No","Yes","Low","Poor","Mobile Data","4G","1-3","No","Mobile","Moderate","2",0,"1"
"1157","Boy","16-20","College","Government","Yes","Yes","Low","Mid","Wifi","4G","0","No","Mobile","Moderate","2",1,"2"
"1158","Boy","26-30","University","Government","Yes","Yes","Low","Rich","Wifi","4G","1-3","No","Computer","High","3",1,"3"
"1159","Girl","21-25","University","Government","No","No","Low","Mid","Mobile Data","2G","1-3","No","Mobile","Low","1",0,"2"
"1160","Boy","11-15","School","Non Government","No","Yes","Low","Poor","Mobile Data","3G","1-3","No","Mobile","Moderate","2",1,"1"
"1161","Boy","21-25","University","Non Government","Yes","No","High","Mid","Mobile Data","3G","1-3","Yes","Mobile","Moderate","2",1,"2"
"1162","Girl","11-15","School","Government","No","No","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Low","1",0,"2"
"1163","Girl","16-20","University","Non Government","Yes","No","High","Poor","Mobile Data","3G","1-3","Yes","Mobile","Moderate","2",0,"1"
"1164","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","4G","3-6","No","Mobile","Moderate","2",1,"2"
"1165","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","4G","3-6","No","Mobile","Moderate","2",1,"2"
"1166","Boy","21-25","University","Non Government","Yes","No","High","Mid","Mobile Data","3G","1-3","Yes","Mobile","Moderate","2",1,"2"
"1167","Girl","11-15","School","Non Government","No","Yes","Low","Mid","Wifi","4G","1-3","No","Computer","Moderate","2",0,"2"
"1168","Girl","21-25","University","Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Low","1",0,"2"
"1169","Boy","21-25","University","Non Government","Yes","No","Low","Mid","Wifi","4G","3-6","Yes","Computer","Moderate","2",1,"2"
"1170","Girl","16-20","College","Non Government","No","No","Low","Mid","Mobile Data","3G","3-6","Yes","Mobile","Low","1",0,"2"
"1171","Boy","21-25","University","Non Government","Yes","No","High","Poor","Mobile Data","3G","3-6","Yes","Mobile","Moderate","2",1,"1"
"1172","Boy","26-30","University","Government","Yes","Yes","Low","Rich","Wifi","4G","1-3","No","Mobile","High","3",1,"3"
"1173","Boy","21-25","University","Government","No","No","High","Mid","Mobile Data","4G","1-3","No","Mobile","Low","1",1,"2"
"1174","Girl","16-20","College","Government","No","No","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Low","1",0,"2"
"1175","Boy","21-25","University","Government","No","Yes","Low","Mid","Mobile Data","4G","3-6","No","Mobile","Moderate","2",1,"2"
"1176","Girl","11-15","School","Non Government","No","Yes","Low","Poor","Mobile Data","3G","1-3","No","Mobile","Low","1",0,"1"
"1177","Boy","26-30","University","Government","Yes","Yes","Low","Rich","Wifi","4G","1-3","No","Computer","High","3",1,"3"
"1178","Boy","6-10","School","Government","No","No","Low","Mid","Mobile Data","3G","0","No","Mobile","Low","1",1,"2"
"1179","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","4G","1-3","No","Mobile","Moderate","2",1,"2"
"1180","Girl","11-15","School","Non Government","No","Yes","Low","Rich","Wifi","3G","1-3","No","Mobile","High","3",0,"3"
"1181","Boy","1-5","School","Government","No","No","Low","Mid","Mobile Data","4G","0","No","Mobile","Low","1",1,"2"
"1182","Boy","16-20","College","Government","Yes","Yes","Low","Mid","Mobile Data","4G","1-3","Yes","Mobile","Low","1",1,"2"
"1183","Boy","21-25","University","Non Government","Yes","No","Low","Mid","Mobile Data","3G","1-3","Yes","Computer","Moderate","2",1,"2"
"1184","Girl","16-20","College","Government","No","No","High","Poor","Mobile Data","4G","0","No","Mobile","Low","1",0,"1"
"1185","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Moderate","2",1,"2"
"1186","Girl","11-15","School","Non Government","No","Yes","Low","Poor","Mobile Data","3G","1-3","No","Mobile","Low","1",0,"1"
"1187","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Moderate","2",1,"2"
"1188","Girl","16-20","College","Non Government","No","No","Low","Mid","Wifi","4G","1-3","No","Mobile","Low","1",0,"2"
"1189","Boy","6-10","School","Non Government","No","Yes","Low","Rich","Wifi","4G","1-3","No","Mobile","Moderate","2",1,"3"
"1190","Girl","21-25","University","Non Government","Yes","Yes","High","Mid","Wifi","4G","1-3","No","Mobile","Low","1",0,"2"
"1191","Boy","26-30","University","Non Government","Yes","Yes","Low","Mid","Wifi","3G","1-3","Yes","Mobile","Moderate","2",1,"2"
"1192","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Moderate","2",1,"2"
"1193","Boy","16-20","College","Government","No","No","Low","Mid","Wifi","4G","1-3","No","Mobile","Low","1",1,"2"
"1194","Boy","21-25","University","Non Government","Yes","Yes","High","Poor","Wifi","4G","1-3","Yes","Computer","High","3",1,"1"
"1195","Boy","11-15","School","Non Government","No","No","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Low","1",1,"2"
"1196","Boy","21-25","University","Non Government","Yes","Yes","High","Poor","Wifi","4G","1-3","Yes","Computer","High","3",1,"1"
"1197","Boy","16-20","College","Government","No","No","High","Mid","Mobile Data","3G","1-3","No","Mobile","Low","1",1,"2"
"1198","Boy","21-25","University","Non Government","Yes","Yes","Low","Mid","Mobile Data","4G","3-6","No","Computer","Moderate","2",1,"2"
"1199","Boy","16-20","College","Government","Yes","No","Low","Mid","Mobile Data","4G","0","No","Mobile","Low","1",1,"2"
"1200","Boy","21-25","University","Non Government","Yes","Yes","Low","Mid","Wifi","4G","3-6","No","Computer","Low","1",1,"2"
"1201","Girl","16-20","College","Non Government","No","Yes","Low","Mid","Wifi","4G","1-3","No","Mobile","Low","1",0,"2"
"1202","Girl","16-20","College","Non Government","No","No","High","Mid","Wifi","4G","3-6","No","Mobile","Moderate","2",0,"2"
"1203","Boy","11-15","School","Non Government","No","Yes","Low","Mid","Mobile Data","3G","1-3","No","Mobile","Moderate","2",1,"2"
"1204","Girl","16-20","College","Non Government","No","No","Low","Mid","Wifi","4G","1-3","No","Mobile","Low","1",0,"2"
"1205","Girl","11-15","School","Non Government","No","Yes","Low","Poor","Mobile Data","3G","1-3","No","Mobile","Moderate","2",0,"1"
